contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
3030120,39,옥돔마을,20231102105347,20231113155453,,,,,http://tong.visitkorea.or.kr/cms/resource/75/3038075_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3038075_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 남원읍 남태해안로 509,,63617,126.7495194632,33.2875907365,6,"태흥2리 어촌관리공동체 음식점인 옥돔마을은 바닷가 바로 앞에 있어 경매장에서 사 온 당일바리 옥돔의 신선한 재료로 손맛 좋은 음식을 제공하여 현지인들에게도 인기 있는 맛집이다. 옥돔은 제주어로 솔래기, 솔라니라고 불리는데 비린내가 없고, 담백한 풍미의 흰 살 생선으로 황금빛 줄무늬가 꼬리지느러미에 있는 것이 특징이다. 제주에서는 잔치나 제사상에 빠지지 않을 만큼 귀한 대접을 받아온 특산품이며 조선시대에 옥돔은 제주도의 진상품이었다.
옥돔마을에서는 가성비 좋은 정식메뉴들, 해물탕, 갱이죽, 옥돔마을 세트, 구이류와 조림류 등 다양한 메뉴들로 선택의 폭이 넓고 반찬 가지 수도 많다. 특이 제주 전통 갱이죽으로도 유명한 곳인데, 갱이죽은 해녀의 집을 제외하고 제주에서도 하는 곳이 드물어 이곳에 방문하는 것을 추천한다. 갱이는 바닷가에서 잡은 작은 게를 말하고 갱이죽은 그 게를 갈아 쌀과 함께 끓인 죽이다. 입식과 좌식 테이블 공간이 나눠져 있다. 
옥돔마을 식당 앞은 옥돔을 잡으러 가는 배들이 가득한 대흥 포구로 방파제를 산책하면 탁 트인 제주 남원 바다가 보기 좋다. 옥돔 위판장 주변으로 옥돔마을 해변을 바라볼 수 있는, 마을 사람들이 직접 만들어가는 마을카페 간이 옥돔역이 있으니 함께 들러 볼 수 있다. 카페에서는 지역농산물을 이용한 레시피를 직접 개발해 다양한 음료와 디저트를 만날 수 있다."
2678818,39,옥돔식당,20201026232300,20210311193131,064-794-8833,옥돔식당,,,http://tong.visitkorea.or.kr/cms/resource/75/2675175_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2675175_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 대정읍 신영로36번길 62,,63506,126.2489699272,33.2200013905,6,보말(고둥)로 우려낸 국물로 칼국수를 만드는 곳이다. 대표메뉴는 보말칼국수다. 제주특별자치도 서귀포시에 있는 한식 전문점이다.
2905025,39,옥란면옥,20221110155029,20221110155054,,,"<a href=""https://www.instagram.com/okranok_jeju""target=""_blank"" title=""새창 : 옥란면옥 사이트로 이동"">https://www.instagram.com/okranok_jeju</a>",,http://tong.visitkorea.or.kr/cms/resource/19/2905019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2905019_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 신북로 163,1층,63331,126.6308324444,33.5355947635,6,"옥란 면옥은 제주시 조천읍 조천 초등학교 근처에 있는 냉면 전문점으로 제주도와 백령도의 특산물로 만드는 황해도식 메밀냉면을 맛볼 수 있다. 면은 100% 제주산 메밀가루를 사용하고, 물냉면의 경우 24시간 사골로 우려낸 육수에 제주도 무로 담근 동치미 국물을 더해 시원하고 담백한 맛을 낸다. 비빔 양념장은 과일을 직접 갈아 만들고, 김치는 제주 무와 배추로 직접 담근다. 백령도 특산품인 까나리 액젓은 깊은 맛으로 풍미를 더한다. 냉면 외에 녹두빈대떡, 제주 수육, 옥란 식혜 등이 있고 가까운 곳에 조천포구, 연북정, 조천만세 동산이 있어 연계 관광이 가능하다."
3030250,39,온더스톤브런치카페 제주성산점,20231102113314,20231102113327,,,,,http://tong.visitkorea.or.kr/cms/resource/04/3030204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3030204_image3_1.jpg,Type3,A05,A0502,A05020200,제주특별자치도 서귀포시 성산읍 해맞이해안로 2746,H동 1~2층,63639,126.9182256717,33.4702982825,6,"성산읍에 2016년에 오픈한 오조리 바다를 바라보며 브런치를 제대로 즐길 수 있는 카페이다. 흑돼지버거가 대표메뉴로 딱새우 오일파스타와 오픈 샌드위치 등 브런치 카페답게 다양한 메뉴를 갖추고 있고, 푸짐한 양과 질 좋은 재료로 정성을 다하는 맛으로 고객들의 만족도가 매우 높은 편이다. 커피, 스무디, 맥주 등 다양한 음료를 즐길 수 있는 음료 라인업도 매력 포인트이다. 매장 이용 고객들은 음료나 식사메뉴 중 1인 1 메뉴 필수이며 1층에서 주문한 후 2층에서 진동벨이 울리면 주문한 음식을 픽업하여 식사하도록 되어 있고, 물과 식기류는 셀프서비스이다. 매장 내부도 우드 테이블과 조명이 아늑한 분위기로 넓고 예쁘게 꾸며져 있고, 2층 통유리창가 일자테이블의 오션뷰 자리를 사수 못해도 창문너머의 탁 트인 전망을 즐길 수 있으니 단체, 가족, 연인들의 취향껏 테이블을 고를 수 있다. 
성산일출봉 가는 길목에 위치하여 성산일출봉 갔다가 혹은 가기 전에 잠시 들려 휴식을 취하기 좋으며, 아기 의자도 마련되어 있고 애견동반(소형견)이 가능한 카페여서 어린아이와 애견동반 여행객들에게 더욱 매력적인 카페이다. 또한 카페 옆에 바비큐가 가능한 온더스톤 펜션이 있는데 펜션 투숙객들에겐 할인가격으로 조식메뉴를 제공한다고 하니 제주 성산방향으로 여행계획을 세울 때 참고하면 좋겠다."
3075941,39,온오프,20231211112618,20231227164246,,,,,,,,A05,A0502,A05020100,제주특별자치도 제주시 우도면 우도해안길 876,,63365,126.9613570598,33.5129442691,6,"온오프는 제주 우도의 돈가스 전문점으로 하고수동해수욕장과 우도마을 사이 우도해안길에 위치해 있다. 인기메뉴는 바질치즈돈가스와 제주흑돼지 깻잎안심돈가스이다. 해안가 단층 건물 식당으로 실내와 야외에 모두 테이블이 있으며, 바다를 보며 식사를 즐길 수 있다. 해안가의 단층 건물로 식사 후 해변에 나가 산책하기 좋다. 우도 안에 있어 배가 뜨지 않는 날은 영업을 하지 않기 때문에 날씨를 확인하고 여행 일정을 짜는 것을 추천한다."
2857388,39,온차,20220921152126,20220921152138,,,,,http://tong.visitkorea.or.kr/cms/resource/62/2857362_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2857362_image3_1.jpg,Type3,A05,A0502,A05020300,제주특별자치도 제주시 서부두남길 12,,63277,126.5276835417,33.5151842636,6,"온차는 제주 원도심 산지천 옆 북수구광장 근처에 있다. '온차'는 제주 사투리로 '통째'라는 뜻을 가지고 있으며, 제주 식재료를 오롯이 소개하고자 하는 의미를 담았다고 한다. 계란을 부드럽게 풀어 모양을 낸 회오리 오므라이스와 제주 흑돼지로 만든 등심 돈가스, 한정 메뉴인 치즈돈가스가 있으며 계절 메뉴로 소바 세트가 있다. 주변 여행지로 제주 원도심, 산지천, 제주민속자연사박물관 등이 있다."
2903123,39,올드북촌,20221109142633,20221109142651,,,"<a href=""https://www.instagram.com/oldbookchon""target=""_blank"" title=""새창 : 올드북촌 사이트로 이동"">https://www.instagram.com/oldbookchon</a>",,http://tong.visitkorea.or.kr/cms/resource/94/2903094_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2903094_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 제주시 일주동로 1437,1층,63339,126.6883438872,33.5455418078,6,"올드북촌은 제주시 조천읍 북촌리 일주동로 너븐숭이 4.3 기념관 근처 북촌 플레이스 펜션 1층에 있다. 북 카페로 운영되고 있으며 이름처럼 오래된 책들을 색깔별로 정리해 놓았다. 책을 읽기 편하게 다양한 소파와 의자, 테이블이 준비되어 있으며 아이들이 좋아할 만한 그림책도 있다. 펜션과 함께 운영하며 SNS를 통해 추천작도 소개한다. 대표 메뉴는 대봉감 스무디인 따봉대봉, 여름 시즌에는 돌하르방 팥빙수 등이 있다. 주변 여행지로 너븐숭이 4.3유적지, 돌하르방 미술관 등이 있다."
2904395,39,올드패션,20221110105827,20221110105933,,,,,http://tong.visitkorea.or.kr/cms/resource/88/2904388_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2904388_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 서귀포시 태위로 383,1층,63610,126.6882056072,33.2752605613,6,"올드패션은 위미3리 마을회관 근처에 있다. 미국의 작은 시골집을 재현한 카페로 구옥을 개조하여 흰색과 민트색으로 외관을 꾸미고 오래되고 낡은 느낌의 다양한 빈티지 소품과 가정식 소파, 식물과 그림 등으로 세심하게 배치하여 특별한 감성을 느낄 수 있다. 스페셜티 커피를 핸드 드립으로 제공하고, 더비파이, 스위티올드 등 시그니처 메뉴가 있으며 금요일 저녁부터 월요일 저녁까지는 버번위스키 바로 운영한다. 주변 여행지로 큰엉해안경승지, 위미항 등이 있다."
2859054,39,올디벗구디,20220923145733,20230206162644,,,"<a href=""http://instagram.com/cafe_oldiebutgoodie""target=""_blank"" title=""새창 : 올디벗구디 사이트로 이동"">http://instagram.com/cafe_oldiebutgoodie</a>",,http://tong.visitkorea.or.kr/cms/resource/51/2859051_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2859051_image3_1.JPG,Type3,A05,A0502,A05020900,제주특별자치도 서귀포시 일주서로 330,,63557,126.4734719380,33.2529873880,6,"올디벗구디는 서귀포 도순마을 복지회관 근처에 있다. '낡았지만 좋은 것'이라는 카페 이름의 뜻처럼 구옥을 개조한 카페는 심플함과 빈티지 함이 조화롭다. 진한 크림을 올린 올디커피와 브라운 치즈를 올린 크로플, 쿠키가 인기 메뉴이고, 치즈케이크, 바게트샌드위치 등 디저트와 샌드위치 포장 손님도 많다. 카페 내부는 노키즈 존이고 야외는 어린이들도 방문할 수 있다. 주변 여행지로 한국야구명예전당, 고근산, 제주월드컵경기장 등이 있다. 
※ 반려동물 동반 가능(1층 내부, 야외)"
1827714,39,올래국수,20130712222841,20230310101935,064-742-7355,올래국수,,,http://tong.visitkorea.or.kr/cms/resource/40/1937140_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1937140_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 귀아랑길 24,,63119,126.4972061735,33.4914891794,6,"제주시 연동에 있는 올래국수는 고기국수 전문 식당이다. 메뉴에는 고기국수, 멸치국수, 비빔국수가 있으며 주문은 카운터에서 하고 기다려야 한다."
2765214,39,올레안뜰,20211101183850,20230119113349,,,"<a href=""https://www.instagram.com/olle_anttle/"" target=""_blank"" title=""새창 : 올레안뜰 사이트로 이동"">https://www.instagram.com/olle_anttle/</a>",,,,,A05,A0502,A05020300,제주특별자치도 서귀포시 법환로 24,(법환동),63573,126.5128244343,33.2372591895,6,"제주시 남쪽에 위치해 있는 올레 안뜰은 수제로 만든 흑돼지 왕돈가스 전문점이다. 돌담에 제주도 식으로 올린 지붕이 인상적이고 돈가스 크기는 더 인상적이다. A4용지보다 큰 사이즈의 돈가스는 2인분이 즐길 수 있는 양으로 토르티야에 샐러드와 함께 말아 먹으면 더욱 별미이다.  돈가스 외에도 눈꽃 치즈 스파게티, 크림 스파게티 등 여러 메뉴가 있어 가족이나 연인이 식사하기 좋다. 맛집으로 소문난 곳이라 시간대에 따라 대기를 감수해야 한다."
2805483,39,올티스,20220126180940,20240122112812,,,"<a href=""https://orteas.modoo.at"" target=""_blank"" title=""새창 : 올티스 홈페이지로 이동"">https://orteas.modoo.at</a>",,,,,A05,A0502,A05020900,제주특별자치도 제주시 조천읍 거문오름길 (23-58),,63341,126.7174404708,33.4630486234,6,"올티스에서는 제주다원에서 유기농으로 재배한 녹차, 홍차, 호지차, 말차를 생산·가공·유통하고 있다. 올티스의 첫번째 티 테이스팅 클래스 ""Tea mind""에서는 직영 농장에서 생산한 다양한 차를 전문가의 손길로 정성껏 우려 내어 드린다. 녹차밭에서 다도체험까지 할 수 있어 제주 여행 시 다도체험하기 좋은 장소이다."
2876754,39,옹포,20221026174122,20221026174137,,,,,http://tong.visitkorea.or.kr/cms/resource/42/2876742_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2876742_image3_1.jpg,Type3,A05,A0502,A05020700,제주특별자치도 제주시 서문로 70-1,,63154,126.5185288542,33.5120066916,6,"옹포는 제주시 서문공설시장 근처에 있다. 제주에서 베트남 현지의 쌀국수 맛을 볼 수 있는 곳으로 쌀국수 메뉴만 세 가지가 있다. 깔끔한 국물에, 옹포 쌀국수는 양지고기, 제나 쌀국수는 차돌과 양지고기, 특 쌀국수는 도가니, 양지, 갈비, 내장이 들어간다. 사이드 메뉴로 짜조 볼, 스프링롤, 닭봉이 있고, 연유 커피와 사이공 맥주를 맛볼 수 있다. 주변 여행지로 제주 원도심, 제주목관아 등이 있다."
2870817,39,옹포바다횟집,20221019163756,20221019163806,,,,,http://tong.visitkorea.or.kr/cms/resource/09/2870809_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2870809_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 옹포1길 24,,63012,126.2516794951,33.4038811065,6,"옹포바다횟집은 옹포리포구에 있다.  [2013 대한민국 국제 요리 경연대회 금상], [2010 정남진 생약대전 우수상] 경력이 있는 젊은감각의 오너셰프가 직접 운영한다. 한 상에 다 담을 수 없는 푸짐한 세트 메뉴가 유명하다. 오너셰프가 한식, 양식, 일식, 복어 조리사 자격증을 모두 갖춘 만큼 요리도 공을 들여 나온다. 플레이팅이 독특해 멋진 음식 사진을 찍을 수 있다. 포구 바로 앞에 있어서 주차공간이 여유롭다. 주변 여행지로 비양도로 가는 한림항, 협재해수욕장, 금능해수욕장, 한림공원 등이 있다."
133974,39,옹포별장가든,20040103090000,20230920171640,064-796-3146,옹포별장가든,,,http://tong.visitkorea.or.kr/cms/resource/47/1937147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1937147_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 한림읍 한림상로 24,,63012,126.2579067054,33.4050227445,6,"한림읍 옹포리에 위치한 옹포 별장가든은 유명 인사들이 많이 방문해서 일대에서는 유명한 업소로서 통갈치 구이, 전복 돌솥밥, 삼계탕 등의 메뉴를 구비해 놓고 있다. 업주가 직접 개발한 선인장 백김치와 귤 김치는 이 집만의 독창성과 창의성, 그리고 업주의 음식 개선에 대한 열의 등을 보여준다. 대체로 식당의 내, 외관, 화장실 등은 청결한 편이나 화장실이 별채로 위치해 있다.<br>"
2363045,39,와랑와랑,20160118233243,20240124150718,070-4656-1761,와랑와랑,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018403"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.visitjeju.net</a>",,,,,A05,A0502,A05020900,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 28,,63610,126.6765427957,33.2722634836,6,"와랑와랑은 제주 올레 5코스가 지나는 서귀포 위미리 마을 안에 자리한 카페이다. 카페 앞 돌담 너머에 풍성한 감귤밭이 펼쳐져 있고, 근처에는 동백나무 군락지가 있다.
유기농 감귤로 만든 영귤차, 영귤에이드, 감귤 스무디 등의 음료를 판매하며 친환경 국산 콩가루로 만든 겨울 별미 찰떡구이도 인기가 많다. 나무와 돌로 카페 내부를 장식해 따뜻한 분위기에서 디저트 메뉴를 즐길 수 있다.
올레시장, 이중섭거리, 서귀포성당과 가까이에 있다."
